video_id,num_cuts,avg_motion,camera_shake
VIDEO_7304376408191683872,0,0.10360000282526016,0.009556000120937824
VIDEO_7199338065867934982,8,0.448199987411499,0.15202799439430237
VIDEO_7079071645771500806,0,0.5503000020980835,0.34932899475097656
VIDEO_7209259784263060742,4,0.5331000089645386,0.10993099957704544
VIDEO_6980696986135710981,2,0.04270000010728836,0.0009420000133104622
VIDEO_7211165738957163782,5,6.208600044250488,10.965563774108887
VIDEO_7036035511869246725,9,1.1128000020980835,0.6891000270843506
VIDEO_7439661735742557472,3,0.7206000089645386,0.1339080035686493
VIDEO_7441958558054337825,0,0.30570000410079956,0.06166199967265129
VIDEO_7598953535165959426,0,0.4672999978065491,0.16732899844646454
VIDEO_7213053350290459910,5,0.4081999957561493,0.31596899032592773
VIDEO_7357646734354304289,9,0.24969999492168427,0.08476900309324265
VIDEO_7159621444312288517,11,0.42820000648498535,0.13493099808692932
VIDEO_7520640970199698710,6,9.999999747378752e-05,0.0
VIDEO_7286863155026808096,6,0.23389999568462372,0.14093199372291565
VIDEO_7225641498249891099,0,0.040800001472234726,0.0013340000296011567
VIDEO_7457582868370296096,9,0.5113000273704529,0.10876700282096863
VIDEO_7071521897082621189,5,0.845300018787384,0.5149999856948853
VIDEO_7329560864518901024,4,1.1851999759674072,0.5579370260238647
VIDEO_7356608348030012704,0,0.04309999942779541,0.0010140000376850367
VIDEO_7206342637316607237,2,1.3639999628067017,0.88925701379776
VIDEO_7345850735894072609,0,0.07150000333786011,0.0025130000431090593
VIDEO_7447835163444235552,0,0.04360000044107437,0.0010900000343099236
VIDEO_7457876496447819030,6,0.01889999955892563,0.00026599998818710446
VIDEO_7443846446362774817,11,2.148200035095215,6.7886061668396
VIDEO_7064489288125189382,0,0.02319999970495701,0.0005649999948218465
VIDEO_7204874673367125254,7,0.34389999508857727,0.09243199974298477
VIDEO_7080545682058169605,2,0.927299976348877,0.4383549988269806
VIDEO_6944298636553604358,19,0.00019999999494757503,0.0
VIDEO_7159544328061275397,4,0.3221000134944916,0.1133589968085289
VIDEO_7282663509505133856,3,0.23880000412464142,0.050790999084711075
VIDEO_7318832237842156832,2,0.0003000000142492354,0.0
VIDEO_7187448552354794758,2,0.12120000272989273,0.0063310000114142895
VIDEO_6893888228848389377,4,0.059700001031160355,0.0020989999175071716
VIDEO_7128322715894729989,3,1.3551000356674194,0.43421798944473267
VIDEO_7560707094018542870,0,0.09529999643564224,0.005390999838709831
VIDEO_7293176268361665824,5,0.046799998730421066,0.0034920000471174717
VIDEO_7563724139240885526,9,0.0,0.0
VIDEO_7204870147855748357,3,0.3801000118255615,0.05536700040102005
VIDEO_6864458828012899589,8,0.02329999953508377,0.0003429999924264848
VIDEO_7179637090932509958,7,0.04740000143647194,0.0013989999424666166
VIDEO_7019559155425955077,9,0.06210000067949295,0.0022299999836832285
VIDEO_7095777172513721605,0,0.14309999346733093,0.01686600036919117
VIDEO_7252271385467161882,10,3.3529000282287598,32.567073822021484
VIDEO_7162123924233358598,0,0.39959999918937683,0.08877799659967422
VIDEO_7299132149167361312,0,0.08829999715089798,0.010521999560296535
VIDEO_7205961411942468870,10,6.691800117492676,13.882856369018555
VIDEO_7493248933460741378,0,0.0731000006198883,0.003994000144302845
VIDEO_7454985264952266016,8,0.08510000258684158,0.004585999995470047
VIDEO_7059302103713402117,0,0.864300012588501,0.8039429783821106
VIDEO_7201892299112992005,0,0.13079999387264252,0.01285099983215332
VIDEO_7187830945658031365,4,1.9083000421524048,1.8673280477523804
VIDEO_7447512835350859040,6,1.743399977684021,3.2924599647521973
VIDEO_7041969079246245126,3,0.4075999855995178,0.08977700024843216
VIDEO_7496799936558796054,8,0.039500001817941666,0.002351999981328845
VIDEO_7077597321667546373,7,0.06589999794960022,0.0020959998946636915
VIDEO_7041273346830454022,6,0.15770000219345093,0.010343999601900578
VIDEO_7561497104322022667,0,0.024000000208616257,0.00030399998649954796
VIDEO_7063459529668742406,7,0.3447999954223633,0.02151300013065338
VIDEO_7345753568462261537,0,0.9377999901771545,0.22474199533462524
VIDEO_7217463144069844230,3,2.4235000610351562,1.9007539749145508
VIDEO_7606001119243881750,3,0.555899977684021,0.15246999263763428
VIDEO_7530943991257386262,0,0.031300000846385956,0.0010430000256747007
VIDEO_7012661937477537030,2,0.11969999969005585,0.020601000636816025
VIDEO_7535123405562006806,3,8.515399932861328,34.066650390625
VIDEO_7455305851092389142,0,0.14239999651908875,0.011517999693751335
VIDEO_6876369843591941377,0,0.0010999999940395355,1.9999999949504854e-06
VIDEO_7491322585624349974,0,0.7700999975204468,0.5712339878082275
VIDEO_7133481707449142533,4,0.025200000032782555,0.00035200000274926424
VIDEO_7198189694750838022,7,0.008200000040233135,4.8000001697801054e-05
VIDEO_7476157177149803798,3,0.4948999881744385,0.10418199747800827
VIDEO_7108997263912979717,0,0.8579999804496765,0.3788439929485321
VIDEO_7345543122400726305,14,0.1476999968290329,0.010340999811887741
VIDEO_7559557230903774486,2,0.5412999987602234,0.11811500042676926
VIDEO_7350708094302735649,11,0.4578999876976013,0.08013699948787689
VIDEO_7532382235463339286,4,0.13300000131130219,0.010967999696731567
VIDEO_7468323433714126112,2,0.2639999985694885,0.023426000028848648
VIDEO_7078216427131473157,0,0.12319999933242798,0.007864000275731087
VIDEO_7589754729350155542,13,0.08789999783039093,0.003281000070273876
VIDEO_7058664802880589062,2,0.12269999831914902,0.008713999763131142
VIDEO_7162174902865251589,2,0.11869999766349792,0.010664000175893307
VIDEO_7322847358646078752,6,0.6935999989509583,0.3751559853553772
VIDEO_7296501143700606241,0,0.3481000065803528,0.06801299750804901
VIDEO_7325106846744743200,7,2.711199998855591,3.439220905303955
VIDEO_7196711667420384517,3,0.23899999260902405,0.09286600351333618
VIDEO_7452742967695002902,0,1.013200044631958,0.37460198998451233
VIDEO_7192298503878577413,3,0.14489999413490295,0.016328999772667885
VIDEO_7365841944318086432,3,7.017099857330322,33.61182403564453
VIDEO_7308758430318071072,3,1.3502000570297241,1.278467059135437
VIDEO_7514700901009886486,0,0.07280000299215317,0.0030499999411404133
VIDEO_7537707440142454038,6,0.30230000615119934,0.05700699985027313
VIDEO_7070907935722917126,8,0.02239999920129776,0.0020669999066740274
VIDEO_7322488817968041249,2,0.49950000643730164,0.4047969877719879
VIDEO_7453069595327384865,0,1.969599962234497,3.3096048831939697
VIDEO_7593664206210157827,0,0.3610999882221222,0.04183800145983696
VIDEO_7335855508873694496,2,0.14249999821186066,0.026799999177455902
VIDEO_7317664309432077600,0,0.20960000157356262,0.03556299954652786
VIDEO_7471251146288418070,4,0.030300000682473183,0.0021410000044852495
VIDEO_7587134900852100374,2,0.37790000438690186,0.08469200134277344
VIDEO_7479068329584364823,0,0.6384000182151794,0.17799100279808044
VIDEO_7061663961090936070,0,0.27000001072883606,0.04058999940752983
VIDEO_7568852433271590146,10,0.45980000495910645,0.08187200129032135
VIDEO_7349173304613162246,10,2.2088000774383545,2.2646069526672363
VIDEO_7569206708090850582,9,0.26440000534057617,0.040605999529361725
VIDEO_7566676756199951638,0,0.546500027179718,0.1973789930343628
VIDEO_7391879654983912736,0,0.051899999380111694,0.0018309999722987413
VIDEO_7250141865645788443,7,0.3930000066757202,0.0721689984202385
VIDEO_7597116010528902422,0,0.5947999954223633,0.10183800011873245
VIDEO_7259047429796908315,3,1.8043999671936035,1.7893290519714355
VIDEO_7108626212104178949,0,3.226300001144409,3.546963930130005
VIDEO_7429721456851864864,3,0.9786999821662903,0.5740609765052795
VIDEO_7410754655682153761,0,0.03759999945759773,0.001218999968841672
VIDEO_7286486663910542625,10,0.2199999988079071,0.013523999601602554
VIDEO_7447956995182759190,3,0.3734000027179718,0.07643300294876099
VIDEO_7184831364422814981,2,0.10239999741315842,0.003613000037148595
VIDEO_7566941841996647702,6,1.6151000261306763,2.19706392288208
VIDEO_7262807521008635168,0,0.016599999740719795,0.00019700000120792538
VIDEO_7260420548553887002,3,0.7275999784469604,1.4848779439926147
VIDEO_7007863408129215749,10,4.004700183868408,32.37360382080078
VIDEO_7080188060561837318,11,3.5002999305725098,18.020057678222656
VIDEO_7271935381937884448,3,0.6294999718666077,0.2525089979171753
VIDEO_7265677943228075296,0,0.17000000178813934,0.021313000470399857
VIDEO_7480938335133863190,0,0.02759999968111515,0.00048600000445730984
VIDEO_7598574537407548694,5,1.1634999513626099,0.5812370181083679
VIDEO_7158447069152300293,7,2.3203999996185303,5.153006076812744
VIDEO_7125076892729756933,6,0.29789999127388,0.12857599556446075
VIDEO_6896455617523813633,2,0.03709999844431877,0.000653000024612993
VIDEO_7495849453228657942,4,0.46799999475479126,0.34692299365997314
VIDEO_7101649191662882053,0,0.3506999909877777,0.06170300021767616
VIDEO_7320909330314775840,0,0.04820000007748604,0.0031659998930990696
VIDEO_7064507087086161157,3,0.7258999943733215,0.27241700887680054
VIDEO_7528439846218550550,0,0.0,0.0
VIDEO_7307971449870994720,2,0.07970000058412552,0.004736000206321478
VIDEO_7476765597204860182,0,0.24629999697208405,0.026050999760627747
VIDEO_7453132168940915991,7,0.0674000009894371,0.0028899998869746923
VIDEO_7590718903144287510,10,1.648900032043457,2.9440619945526123
VIDEO_7291300657355689249,0,0.2257000058889389,0.04438899829983711
VIDEO_7298756408994991393,3,0.4244999885559082,0.11928199976682663
VIDEO_7176635190469512453,2,0.15449999272823334,0.010464999824762344
VIDEO_7319513643534568736,0,0.0763000026345253,0.004951000213623047
VIDEO_7251996103178997018,9,1.3983999490737915,5.2100090980529785
VIDEO_7581205344420924694,2,0.5467000007629395,0.19848600029945374
VIDEO_7063121025394855173,4,0.4487999975681305,0.049630001187324524
VIDEO_7304693853758491936,2,4.489500045776367,68.85326385498047
VIDEO_7176917454893911301,8,0.6973999738693237,0.21553899347782135
VIDEO_7171449726158589189,0,0.10840000212192535,0.006978000048547983
VIDEO_7478407463675481366,0,1.2515000104904175,0.3991610109806061
VIDEO_7254929536557567259,0,0.3327000141143799,0.13116200268268585
VIDEO_7132514036276628742,3,0.047200001776218414,0.001322000054642558
VIDEO_6930236006654364934,7,1.1207000017166138,0.47323301434516907
VIDEO_7073906588079246598,6,0.04989999905228615,0.0008849999867379665
VIDEO_7597422827196763414,0,0.2517000138759613,0.03354300186038017
VIDEO_7319092525329829153,0,0.19789999723434448,0.03246200084686279
VIDEO_7127182082568113413,0,0.6431000232696533,0.11771500110626221
VIDEO_7475642830430522646,8,0.6154000163078308,0.990119993686676
VIDEO_7327333280297127201,0,0.21130000054836273,0.0243500005453825
VIDEO_7478735064881237270,10,0.760699987411499,0.6951810121536255
VIDEO_6919872357288971521,7,0.8773000240325928,0.36234599351882935
VIDEO_7066474035613388037,8,0.4339999854564667,0.04734199866652489
VIDEO_6927547229486058757,0,0.2583000063896179,0.05802600085735321
VIDEO_7290947930108857633,2,0.04960000142455101,0.0019650000613182783
VIDEO_7473874393719000342,0,0.12319999933242798,0.011491999961435795
VIDEO_7393316600922885409,4,0.0020000000949949026,3.000000106112566e-06
VIDEO_7449430237114404128,6,8.165499687194824,46.01935577392578
VIDEO_7471289820795374870,0,0.2660999894142151,0.06025400012731552
VIDEO_7320606856995523846,2,0.40220001339912415,0.07438299804925919
VIDEO_7358723892992642336,0,0.12150000035762787,0.012029999867081642
VIDEO_7242719682128530714,7,0.08619999885559082,0.007668000180274248
VIDEO_7253425216984976667,0,0.03880000114440918,0.0017320000333711505
VIDEO_7332928025517903109,0,0.0502999983727932,0.0006089999806135893
VIDEO_7264519435086466336,0,0.28349998593330383,0.07244300097227097
VIDEO_7354275810578140449,0,0.10379999876022339,0.00892999954521656
VIDEO_7192172787723783430,17,0.000699999975040555,9.999999974752427e-07
VIDEO_7111379317900332293,0,0.37860000133514404,0.31177300214767456
VIDEO_7439269165111725345,0,0.9014000296592712,0.2065349966287613
VIDEO_7604808799404264726,8,0.10499999672174454,0.008968999609351158
VIDEO_7298264093100674336,2,0.18070000410079956,0.020618999376893044
VIDEO_7334734613429882117,10,0.13819999992847443,0.00824000034481287
VIDEO_7262465807949647136,2,0.3481999933719635,0.08558999747037888
VIDEO_7516624091097337110,3,3.311199903488159,9.734452247619629
VIDEO_7587308013363449121,0,0.11349999904632568,0.008754000067710876
VIDEO_7084890005491010821,0,0.14980000257492065,0.014240999706089497
VIDEO_7467520617160396054,0,0.11100000143051147,0.010449999943375587
VIDEO_7178804187403259142,0,8.658499717712402,47.61163330078125
VIDEO_7262728753778822433,3,0.7174000144004822,0.2153870016336441
VIDEO_7487328540497628438,12,0.3806999921798706,0.0772090032696724
VIDEO_7275592243086478624,6,0.8398000001907349,0.22189800441265106
VIDEO_7526570162976328982,4,0.23929999768733978,0.060208000242710114
VIDEO_7270111755886415137,0,0.0,0.0
VIDEO_7393953054967581985,0,0.4921000003814697,0.10547500103712082
VIDEO_7565230748026899734,0,0.39590001106262207,0.045795001089572906
VIDEO_7207350500419702022,0,0.03999999910593033,0.0009350000182166696
VIDEO_7261965250864467232,0,0.38179999589920044,1.1333520412445068
VIDEO_7545851939586723094,0,0.06469999998807907,0.003674000035971403
VIDEO_7425965869924142369,2,0.0006000000284984708,0.0
VIDEO_7208566584535764250,4,0.5440999865531921,0.15328499674797058
VIDEO_7440465091817999649,0,0.5156999826431274,0.19704699516296387
VIDEO_7081323710442917125,4,3.1224000453948975,5.872262001037598
VIDEO_7494230009050139926,0,0.11739999800920486,0.01690400019288063
VIDEO_7062046390570061061,5,0.8052999973297119,0.13516999781131744
VIDEO_7211932492914298118,6,0.08240000158548355,0.0037609999999403954
VIDEO_7473224176086584598,0,0.09730000048875809,0.008542999625205994
VIDEO_7384844059896057120,7,0.33869999647140503,0.04579799994826317
VIDEO_7515407893357759766,0,0.014399999752640724,0.0002880000101868063
VIDEO_7311263969220644129,4,0.04039999842643738,0.002346999943256378
VIDEO_7185872343988702470,7,0.9746999740600586,0.5298560261726379
VIDEO_7442737337525669142,0,0.06520000100135803,0.0079950001090765
VIDEO_7208551637869268230,6,0.004000000189989805,2.700000004551839e-05
VIDEO_7517644986310020408,9,0.02759999968111515,0.0004889999981969595
VIDEO_7495455289882184982,0,0.07930000126361847,0.0024840000551193953
VIDEO_7338825965419662598,3,0.3111000061035156,0.059526000171899796
VIDEO_7341346159023246624,3,1.389799952507019,0.7721629738807678
VIDEO_7200056336321613062,0,0.15809999406337738,0.013927999883890152
VIDEO_7461582150937169174,0,0.3901999890804291,0.04656200110912323
VIDEO_7076134412487855366,5,0.20909999310970306,0.0276699997484684
VIDEO_7471286673494527254,9,0.2930000126361847,0.02516300044953823
VIDEO_7603273994216738070,8,0.01600000075995922,0.00021699999342672527
VIDEO_7265326628274752801,3,0.4221000075340271,0.14051200449466705
VIDEO_7557772009510358294,0,0.38449999690055847,0.06241599842905998
VIDEO_7214767845383900421,0,0.003800000064074993,1.2000000424450263e-05
VIDEO_7014030961486630149,14,0.000699999975040555,0.0
VIDEO_7343970143497653537,0,0.33500000834465027,0.038906000554561615
VIDEO_7528398053666016534,0,0.6481999754905701,0.11451800167560577
VIDEO_7479158367873748246,7,0.5539000034332275,0.24041999876499176
VIDEO_7189927984172666118,0,1.316499948501587,0.9538930058479309
VIDEO_7467185543240109345,0,0.022700000554323196,0.00027600000612437725
VIDEO_7457889721201577248,0,0.25929999351501465,0.02861800044775009
VIDEO_6795606002222796037,0,1.4117000102996826,0.6570379734039307
VIDEO_7477287305078934786,0,0.0,0.0
VIDEO_7322502255616314656,6,0.10750000178813934,0.018709000200033188
VIDEO_7468715378743528736,11,4.335000038146973,52.140953063964844
VIDEO_7375160946618076449,8,0.09059999883174896,0.00834800023585558
VIDEO_7329933240775527713,4,0.2395000010728836,0.06506100296974182
VIDEO_7176199071177215237,0,0.267300009727478,0.02555200085043907
VIDEO_7223410372462611738,2,0.22200000286102295,0.10762999951839447
VIDEO_7184460864404229381,0,0.15800000727176666,0.020402999594807625
VIDEO_7555760932794764566,8,9.740799903869629,201.53707885742188
VIDEO_7478417820376812822,8,5.03439998626709,10.825013160705566
VIDEO_7334381637586652448,0,0.009399999864399433,0.00022600000374950469
VIDEO_7174022295978003717,3,5.403800010681152,3.067267894744873
VIDEO_7565890573115165974,7,0.061400000005960464,0.007942000404000282
VIDEO_7390632928780340512,2,0.11720000207424164,0.009507999755442142
VIDEO_7378467106636991777,3,13.221099853515625,326.9333801269531
VIDEO_7338070752501026081,2,0.04989999905228615,0.0034920000471174717
VIDEO_7524347836541046038,0,0.17030000686645508,0.01191600039601326
VIDEO_7261565962875358491,0,0.39649999141693115,0.051033999770879745
VIDEO_7227138868447923482,3,0.2989000082015991,0.10782399773597717
VIDEO_7371791896622173473,3,0.23729999363422394,0.043786998838186264
VIDEO_7331017914612567329,0,0.11410000175237656,0.007466000039130449
VIDEO_7213794863630912773,0,0.26759999990463257,0.03922700136899948
VIDEO_7351084194061126945,8,0.2825999855995178,0.16920599341392517
VIDEO_7572210750937107734,7,0.5321999788284302,1.647125005722046
VIDEO_7426721230721453318,0,1.6358000040054321,0.5326449871063232
VIDEO_7129505006046170373,3,0.030899999663233757,0.0015780000248923898
VIDEO_7414073681992895776,6,0.10409999638795853,0.004985999781638384
VIDEO_7505058159258504470,2,0.12870000302791595,0.007530000060796738
VIDEO_7502082897935928598,6,0.9027000069618225,0.41945499181747437
VIDEO_7397062762150513952,5,0.12219999730587006,0.00599699979647994
VIDEO_7439254923365059873,3,0.09149999916553497,0.004778000060468912
VIDEO_6896055761982639362,0,0.021400000900030136,0.0005660000024363399
VIDEO_7352233957276044577,0,0.41830000281333923,0.12652899324893951
VIDEO_7087984641864502534,19,1.8731000423431396,13.1246919631958
VIDEO_7086111451965869317,6,0.08269999921321869,0.004046000074595213
VIDEO_7276041559500475680,6,0.30799999833106995,0.03179199993610382
VIDEO_7350310562586283297,0,0.2718000113964081,0.04744499921798706
VIDEO_7168935772777614597,4,0.7314000129699707,5.492728233337402
VIDEO_7068731699701484806,7,4.456699848175049,39.02498245239258
VIDEO_7287983702959869217,0,0.046300001442432404,0.0024029999040067196
VIDEO_7575110522522144022,5,0.855400025844574,1.003985047340393
VIDEO_6876847536938749185,5,0.8338000178337097,0.16880999505519867
VIDEO_6980319450687868166,5,0.37940001487731934,0.10425099730491638
VIDEO_7574767270392532246,6,0.23810000717639923,0.019021999090909958
VIDEO_7346623546229099781,0,0.0,0.0
VIDEO_7342531903209114913,0,0.22630000114440918,0.019950000569224358
VIDEO_7549175046128831766,0,0.7882000207901001,0.21146899461746216
VIDEO_7582631962330893570,0,0.3540000021457672,0.13477100431919098
VIDEO_7231978849448381722,0,0.061400000005960464,0.008612999692559242
VIDEO_7571893908754451734,8,6.337200164794922,85.68645477294922
VIDEO_7329423244992236832,3,0.3192000091075897,0.08012799918651581
VIDEO_7451579890048027937,6,0.09040000289678574,0.004162999801337719
VIDEO_7366603470272515361,2,0.33880001306533813,0.0487079992890358
VIDEO_7326123173311728929,8,2.211400032043457,4.264257907867432
VIDEO_7324283735749266721,2,0.3864000141620636,0.044964998960494995
VIDEO_7483898615803612418,6,0.00039999998989515007,0.0
VIDEO_7447515391426825504,4,0.707099974155426,0.12398199737071991
VIDEO_7329526946751089953,2,0.1145000010728836,0.00928799994289875
VIDEO_7022925491963481349,0,0.5325000286102295,0.23843100666999817
VIDEO_7277097435090930977,0,0.8977000117301941,0.22777299582958221
VIDEO_7481977420220779798,3,2.315700054168701,3.6284759044647217
VIDEO_7415576931577433349,11,0.15800000727176666,0.02507299929857254
VIDEO_7345515480288922912,0,0.0706000030040741,0.01095999963581562
VIDEO_7303884823578397984,3,0.0,0.0
VIDEO_7073510812542913798,0,0.4399000108242035,0.0811770036816597
VIDEO_7189175939098561798,0,0.03480000048875809,0.0007220000261440873
VIDEO_6958797242429934854,0,0.10970000177621841,0.006268000230193138
VIDEO_7071272326746230021,10,1.5563000440597534,2.3973031044006348
VIDEO_7413269884840267040,0,0.36340001225471497,0.100273996591568
VIDEO_7202909898219326725,2,0.2402999997138977,0.023523999378085136
VIDEO_7431168865142328608,0,0.5878999829292297,0.09868600219488144
VIDEO_7478288153153916182,7,1.12909996509552,2.248577117919922
VIDEO_7318769443222359329,0,2.956399917602539,3.6483490467071533
VIDEO_7073157554024566021,0,0.08309999853372574,0.006961999926716089
VIDEO_7138043316087606533,4,0.05249999836087227,0.0035540000535547733
VIDEO_7083526112558517510,4,0.042899999767541885,0.0015930000226944685
VIDEO_7256066819247623450,4,0.01940000057220459,0.001231999951414764
VIDEO_7122480993948159238,3,0.1574999988079071,0.013333000242710114
VIDEO_7085367737178000646,7,0.3005000054836273,0.04067600145936012
VIDEO_7574884067729050902,5,1.4866000413894653,1.078948974609375
VIDEO_7467999174936644886,0,0.03310000151395798,0.00037900000461377203
VIDEO_7306870694137187616,0,0.16920000314712524,0.019662000238895416
VIDEO_6940187794534960389,0,0.023600000888109207,0.00036800000816583633
VIDEO_7536170254989315350,3,0.5475999712944031,0.2703700065612793
VIDEO_6959192993014287622,4,1.7975000143051147,2.0865910053253174
VIDEO_7094270154275605765,5,0.41920000314712524,0.2973540127277374
VIDEO_7182978974253944069,0,0.06069999933242798,0.003819999983534217
VIDEO_6994839726846971142,6,0.3741999864578247,0.04279499873518944
VIDEO_7169218120916208902,7,0.7174999713897705,0.13981099426746368
VIDEO_7272755309658098976,7,0.3993000090122223,0.1225690022110939
VIDEO_7523190975850679554,2,0.7907000184059143,0.52121901512146
VIDEO_7595972634450431254,0,0.04320000112056732,0.0036170000676065683
VIDEO_7225245362678762779,4,0.49459999799728394,0.1159449964761734
VIDEO_7463198577188146464,14,0.6079000234603882,0.18804100155830383
VIDEO_7245283945619655963,8,5.277400016784668,75.86222076416016
VIDEO_7081711774084484358,2,0.07020000368356705,0.002891999902203679
VIDEO_7483098002547100950,4,7.043799877166748,37.77227020263672
VIDEO_7447538385993895201,0,0.06960000097751617,0.0021699999924749136
VIDEO_7082386924677205253,0,0.6431000232696533,0.8972769975662231
VIDEO_7442685576798604566,0,0.037700001150369644,0.001307999948039651
VIDEO_7471348371962334486,2,0.30889999866485596,0.04052799940109253
VIDEO_7028978217117682949,2,0.07850000262260437,0.004993999842554331
VIDEO_7058348964306783493,0,0.3407000005245209,0.03368600085377693
VIDEO_7564712687565802774,7,0.03530000150203705,0.001145999995060265
VIDEO_7331811695360363809,0,0.08990000188350677,0.008094999939203262
VIDEO_7202617948983315717,8,0.1615000069141388,0.01093900017440319
VIDEO_7202277032938540294,4,0.31940001249313354,0.06089499965310097
VIDEO_7575105754374458646,0,0.03579999879002571,0.00026699999580159783
VIDEO_7344270149593091361,12,0.7028999924659729,0.28814199566841125
VIDEO_7319511492888366342,3,0.5303000211715698,0.15480700135231018
VIDEO_7379227737271094561,4,0.03539999946951866,0.000994000001810491
VIDEO_7392879054988397856,0,0.031599998474121094,0.0006200000061653554
VIDEO_7338384626773216545,0,0.26089999079704285,0.02932099997997284
VIDEO_7487276696215817494,0,0.4011000096797943,0.10164199769496918
VIDEO_7332835826579164449,8,0.49540001153945923,0.4679409861564636
VIDEO_7307282681899896096,6,0.2955000102519989,0.1761150062084198
VIDEO_7579578853308337430,13,0.20550000667572021,0.05040299892425537
VIDEO_7475816575975623958,0,0.13490000367164612,0.013144999742507935
VIDEO_7207842110316268805,0,1.8493000268936157,1.2370359897613525
VIDEO_7323194315415588129,0,0.34630000591278076,0.04605900123715401
VIDEO_7113851055355596038,0,0.054499998688697815,0.0015829999465495348
VIDEO_7191515883330669830,5,1.0951000452041626,0.8102779984474182
VIDEO_7252274964206832923,12,2.7314000129699707,21.39641571044922
VIDEO_7332156358902500640,0,1.2408000230789185,1.2522300481796265
VIDEO_7543218614866906390,3,1.0190000534057617,0.4738300144672394
VIDEO_7395222817677085985,0,0.10970000177621841,0.007891999557614326
VIDEO_7382166710029208865,2,0.0008999999845400453,9.999999974752427e-07
VIDEO_7462409528211033366,3,0.15039999783039093,0.007918000221252441
VIDEO_7227547227005209882,4,0.6495000123977661,0.4749529957771301
VIDEO_6943540424141491461,2,0.28369998931884766,0.03378500044345856
VIDEO_7246805127942737178,3,0.05469999834895134,0.00184299994725734
VIDEO_7190456972418862342,2,0.35530000925064087,0.15677699446678162
VIDEO_7596412614402460950,2,0.4702000021934509,0.06497299671173096
VIDEO_7309427596553489696,0,0.15870000422000885,0.013048999942839146
VIDEO_7215238321247751430,7,0.949400007724762,0.49512800574302673
VIDEO_7493891893026180374,4,0.04859999939799309,0.0011759999906644225
VIDEO_7516934430083091734,3,0.6926000118255615,0.21169400215148926
VIDEO_7070176633931549958,4,0.657800018787384,0.1805569976568222
VIDEO_7277906809787059489,0,0.09470000118017197,0.004540000110864639
VIDEO_7090931568486763781,3,1.409000039100647,0.6766510009765625
VIDEO_7245239505911893274,0,0.13570000231266022,0.010370999574661255
VIDEO_7283524894585883936,3,0.05889999866485596,0.003017999930307269
VIDEO_7205976379370851589,3,0.08649999648332596,0.003575999988242984
VIDEO_7156562442829466886,9,0.08370000123977661,0.010191000066697598
VIDEO_7057548200625917190,2,0.5788999795913696,0.08732900023460388
VIDEO_7296115605927644449,2,0.08179999887943268,0.007379999849945307
VIDEO_7338875309913017633,0,0.05889999866485596,0.0017229999648407102
VIDEO_7496845046814166294,11,0.11490000039339066,0.006523999851197004
VIDEO_7080915608727997701,0,0.0494999997317791,0.0009130000253207982
VIDEO_7593041331174362390,3,0.024900000542402267,0.00028700000257231295
VIDEO_7203019203857665286,2,0.0,0.0
VIDEO_7065372841423801605,0,0.8098999857902527,0.7250570058822632
VIDEO_6825975879940820230,0,0.0,0.0
VIDEO_7391036925550906657,2,1.1509000062942505,0.37637901306152344
VIDEO_7569964600523853078,0,0.39100000262260437,0.05510900169610977
VIDEO_7348097820320173344,6,0.35030001401901245,0.4860199987888336
VIDEO_7246672390841715995,4,0.121799997985363,0.009266000241041183
VIDEO_7053545705868152069,4,0.31279999017715454,0.054069001227617264
VIDEO_7059832468412583173,8,0.8424000144004822,0.15004099905490875
VIDEO_7535846854743821590,0,0.14390000700950623,0.01487400010228157
VIDEO_7464890614258158870,6,0.6988999843597412,0.13774700462818146
VIDEO_7308389510113512737,3,1.0113999843597412,1.9985549449920654
VIDEO_7236674356540165402,8,0.30640000104904175,0.029099000617861748
VIDEO_7442009228555930913,6,0.20600000023841858,0.018900999799370766
VIDEO_7215515219164990746,0,0.18870000541210175,0.01497699972242117
VIDEO_6980260193653378309,0,0.6923999786376953,0.13142900168895721
VIDEO_7229342870518385946,5,0.17010000348091125,0.017121000215411186
VIDEO_7299062448965946657,2,0.0020000000949949026,3.999999989900971e-06
VIDEO_7269755991049260320,0,0.10189999639987946,0.0064690001308918
VIDEO_7252374564108274970,3,0.27090001106262207,0.021409999579191208
VIDEO_7038707297396198661,0,0.26190000772476196,0.02932099997997284
VIDEO_7407736509996043553,2,0.06530000269412994,0.009108999744057655
VIDEO_7142874586755976454,5,0.17239999771118164,0.027867000550031662
VIDEO_7317653042533305633,6,0.4115000069141388,0.028852999210357666
VIDEO_7383600515478736161,3,0.051600001752376556,0.0020459999796003103
VIDEO_6920160579424488710,2,0.6438000202178955,0.15377600491046906
VIDEO_7548437152137350422,2,0.05139999836683273,0.0013569999719038606
VIDEO_7574759080368114966,5,0.061400000005960464,0.0019480000482872128
VIDEO_7553554500972367107,3,0.21610000729560852,0.017037000507116318
VIDEO_7141371845248437510,9,0.273499995470047,0.03215700015425682
VIDEO_7186344254921280773,11,4.938399791717529,35.67501449584961
VIDEO_7456840693982465312,6,0.6312000155448914,0.24352799355983734
VIDEO_7469067273794456854,8,0.0,0.0
VIDEO_7603743614157458710,0,0.07109999656677246,0.003318999893963337
VIDEO_7428251635102534945,8,0.09759999811649323,0.008833999745547771
VIDEO_7070569241413422342,0,0.17659999430179596,0.01840299926698208
