video_id,R1,G1,B1,W1,R2,G2,B2,W2,R3,G3,B3,W3
7158890098770119942,39,40,44,0.4658928571428571,192,185,187,0.1988095238095238,97,99,103,0.335297619047619
7152911692282809606,33,52,68,0.1226339285714285,176,179,193,0.3929017857142857,58,113,152,0.4844642857142857
7137955446320565510,48,37,21,0.2708163265306123,224,203,185,0.2837755102040816,131,103,76,0.4454081632653061
7125703838497131781,111,108,93,0.3176071428571428,188,177,191,0.4444285714285714,40,44,23,0.2379642857142857
7115325407318052102,77,178,205,0.207797619047619,82,89,26,0.5703571428571429,163,203,220,0.2218452380952381
7114675214583155973,61,43,34,0.3504642857142857,199,190,198,0.4800357142857143,153,112,113,0.1695
7114309168302984454,135,125,113,0.4626428571428571,47,26,18,0.3068214285714286,218,219,221,0.2305357142857143
7110099088661548293,109,130,163,0.345,89,95,40,0.4796428571428571,181,182,181,0.1753571428571428
7107863534549110022,186,189,202,0.4259523809523809,30,32,19,0.3382738095238095,123,104,97,0.2357738095238095
7096387117462359302,65,88,17,0.5797321428571428,208,178,17,0.3862797619047619,169,203,216,0.0339880952380952
7094149805496159494,188,201,202,0.2599744897959183,138,123,103,0.4003826530612245,59,40,40,0.3396428571428571
7091569180054490373,211,208,219,0.2114285714285714,88,87,61,0.3661785714285714,123,142,161,0.4223928571428571
7085631257542954246,146,173,229,0.2395238095238095,51,51,44,0.4371428571428571,128,126,106,0.3233333333333333
7080545682058169605,49,73,119,0.2466964285714285,196,190,196,0.5158928571428572,54,48,36,0.2374107142857142
7076134412487855366,206,190,183,0.145297619047619,40,31,22,0.4161904761904761,136,103,80,0.4385119047619047
7072774694214044934,86,106,144,0.41725,175,172,176,0.3012142857142857,45,62,91,0.2815357142857143
7070176633931549958,105,99,117,0.485297619047619,186,180,194,0.1986904761904762,52,51,73,0.3160119047619047
7069805338601606406,189,191,210,0.5939880952380953,78,70,74,0.2172916666666666,131,131,143,0.1887202380952381
7067959925141474565,32,38,55,0.29325,112,124,161,0.5435,181,192,222,0.16325
7067578500101803269,175,179,185,0.3867857142857143,44,67,82,0.3775446428571428,88,117,135,0.2356696428571428
7057846707651939590,48,46,59,0.2522767857142857,202,203,210,0.2809375,114,135,157,0.4667857142857143
7051617295818362117,181,186,205,0.4709523809523809,151,157,174,0.3913095238095238,86,88,105,0.1377380952380952
7040071170363788550,188,181,200,0.7176785714285714,140,132,150,0.0825,167,158,176,0.1998214285714285
7036282180816932102,235,218,216,0.4305059523809524,63,62,65,0.2208035714285714,167,154,153,0.3486904761904762
6944298636553604358,229,214,204,0.2845238095238095,56,38,29,0.3477083333333333,176,145,118,0.3677678571428571
6943534360066804998,38,52,72,0.1804910714285714,230,228,237,0.4946428571428571,121,146,180,0.3248660714285714
6940187794534960389,216,217,230,0.5724107142857143,47,46,51,0.2611160714285714,140,148,161,0.1664732142857143
6919872357288971521,40,45,62,0.1766071428571428,191,186,200,0.4643877551020408,85,102,140,0.3590051020408163
7597370054556011798,11,9,10,0.4586785714285714,217,119,122,0.2654642857142857,101,70,77,0.2758571428571428
7591860205567151382,74,111,155,0.4198928571428571,177,182,188,0.26575,20,56,94,0.3143571428571428
7590299923803884803,99,119,152,0.3620238095238095,164,181,211,0.3753571428571428,40,47,66,0.2626190476190476
7587833111010954518,175,196,213,0.4108928571428571,85,123,159,0.4743452380952381,41,39,44,0.1147619047619047
7587702184708558102,79,33,45,0.2547857142857143,199,208,227,0.6063571428571428,141,133,144,0.1388571428571428
7586610643130764566,79,105,137,0.5347767857142857,200,203,203,0.1977232142857143,37,55,80,0.2675
7580401530428394775,131,131,127,0.341875,29,36,49,0.3275297619047619,199,205,199,0.3305952380952381
7579238923172547842,170,177,183,0.4173809523809524,76,83,89,0.2716666666666666,228,231,231,0.310952380952381
7572235624627899670,49,49,67,0.2513928571428571,200,191,189,0.3530357142857143,100,98,117,0.3955714285714286
7572223162520177942,136,130,116,0.4042410714285714,62,60,59,0.4273214285714286,189,193,190,0.1684375
7572210786991344918,25,17,18,0.5107908163265306,218,197,180,0.2175765306122449,104,86,77,0.2716326530612244
7572210750937107734,113,91,80,0.3028571428571429,225,205,187,0.2275510204081632,31,22,21,0.4695918367346939
7569964600523853078,180,193,212,0.3238571428571428,62,85,124,0.3637142857142857,117,138,171,0.3124285714285714
7565230748026899734,156,164,172,0.4763988095238095,54,52,55,0.159672619047619,192,201,211,0.3639285714285714
7558085942557347094,165,164,155,0.1400714285714285,207,208,198,0.7898214285714286,101,93,88,0.0701071428571428
7556260834817723670,62,59,51,0.4388214285714286,209,221,229,0.3798214285714286,156,165,177,0.1813571428571428
7555760932794764566,44,25,19,0.4938928571428571,217,218,223,0.28825,165,101,55,0.2178571428571428
7554403190200945942,119,123,127,0.1066428571428571,45,44,36,0.4265714285714285,176,186,197,0.4667857142857143
7553663983383858454,147,178,211,0.5084821428571429,82,79,64,0.2085119047619047,148,138,108,0.2830059523809524
7549175046128831766,157,143,111,0.259047619047619,142,172,199,0.4741666666666667,78,76,64,0.2667857142857143
7547707789863406870,129,148,122,0.4607589285714286,177,192,172,0.4254464285714285,59,73,58,0.1137946428571428
7542515768215211286,131,165,200,0.3808928571428571,59,68,74,0.2964030612244898,123,132,108,0.3227040816326531
7538370537211432214,110,130,139,0.3413571428571428,46,48,51,0.2185,164,189,206,0.4401428571428571
7538076349500689666,65,74,48,0.1655952380952381,136,147,121,0.4068452380952381,155,193,234,0.4275595238095238
7535840388725378306,134,196,229,0.3213988095238095,120,129,106,0.3453869047619047,39,51,56,0.3332142857142857
7529912051498552598,65,61,47,0.4472321428571428,126,120,105,0.3522023809523809,200,198,186,0.2005654761904761
7528398053666016534,199,186,177,0.4353571428571428,63,55,44,0.1824404761904761,93,105,128,0.3822023809523809
7523190975850679554,134,154,130,0.3842857142857143,87,96,75,0.3800595238095238,190,208,219,0.2356547619047619
7518400955877199127,117,148,188,0.4330952380952381,65,78,50,0.2361607142857142,205,204,201,0.3307440476190476
7517305745210232086,65,67,27,0.3176428571428571,136,147,105,0.4251785714285714,186,196,203,0.2571785714285714
7516934430083091734,196,206,210,0.3211428571428571,147,152,132,0.3692857142857143,74,78,55,0.3095714285714285
7515834191922072854,126,125,115,0.2839285714285714,58,60,61,0.4265625,185,190,202,0.2895089285714285
7514700901009886486,133,146,139,0.2030357142857143,55,67,54,0.3398214285714285,194,203,220,0.4571428571428571
7512478582627732758,128,136,91,0.2233928571428571,198,200,205,0.3925446428571428,76,84,37,0.3840625
7508723396641852694,145,156,99,0.4268571428571429,77,78,42,0.3825714285714285,207,210,199,0.1905714285714285
7506824474902433026,189,180,186,0.3039880952380952,57,66,51,0.3146428571428571,118,122,111,0.3813690476190476
7500939642972212502,9,10,9,0.3463839285714286,90,97,80,0.3712053571428571,164,177,189,0.2824107142857143
7491219464474856727,155,169,188,0.6838095238095238,95,132,179,0.2610119047619048,55,73,104,0.0551785714285714
7486043762590895382,171,180,198,0.3978869047619047,78,112,168,0.4105357142857143,22,29,48,0.1915773809523809
7483888039303843094,63,86,141,0.1912797619047619,85,130,195,0.3708035714285714,168,177,199,0.4379166666666667
7483430893965626646,194,189,190,0.3355753968253968,114,133,155,0.4887698412698412,22,48,67,0.1756547619047619
7479068329584364823,73,107,165,0.3066785714285714,39,49,71,0.07975,153,163,182,0.6135714285714285
7477287305078934786,130,139,154,0.3200595238095238,196,194,195,0.4452380952380952,57,80,111,0.2347023809523809
7475273206497086742,53,89,128,0.2807397959183673,134,161,189,0.3616071428571428,217,222,227,0.3576530612244898
7474850979473640726,183,190,201,0.6543452380952381,49,51,56,0.0726190476190476,142,149,166,0.2730357142857142
7473874393719000342,125,135,153,0.2178571428571428,192,199,206,0.3586607142857143,70,84,106,0.4234821428571428
7467999174936644886,191,196,206,0.4023214285714285,61,71,91,0.3753125,133,140,154,0.2223660714285714
7467185543240109345,97,119,160,0.5006071428571428,144,175,214,0.4316428571428571,46,53,72,0.06775
7466084820825787680,157,170,183,0.7521938775510204,68,73,82,0.1196173469387755,113,118,128,0.128188775510204
7465291116045208865,178,190,210,0.5476275510204082,125,134,152,0.2951785714285714,53,61,75,0.1571938775510204
7464875419959921952,177,191,214,0.8515625,63,71,85,0.0722767857142857,111,121,139,0.0761607142857142
7459384907962305825,214,212,217,0.3611160714285714,61,64,88,0.3654910714285714,135,138,154,0.2733928571428571
7447515391426825504,198,208,217,0.4579464285714286,45,54,64,0.2819940476190476,139,146,153,0.2600595238095238
7444957131670949142,85,99,125,0.3548214285714285,15,13,23,0.2852455357142857,134,169,210,0.3599330357142857
7444192177149742358,119,128,147,0.2586785714285714,194,198,205,0.4044642857142857,56,69,88,0.3368571428571428
7439254923365059873,59,59,63,0.2282653061224489,190,206,228,0.586045918367347,114,121,134,0.185688775510204
7437476740533865761,59,84,126,0.3702110389610389,179,191,211,0.3255844155844156,113,135,171,0.3042045454545454
7431201197672975648,87,95,112,0.1615625,186,201,227,0.5757142857142857,229,238,251,0.2627232142857142
7429721456851864864,43,48,44,0.3374553571428571,198,200,198,0.3398214285714285,135,136,116,0.3227232142857142
7426709076924484897,104,104,93,0.3266785714285714,157,181,216,0.3681785714285714,55,51,39,0.3051428571428571
7425904564697632032,201,208,198,0.5988928571428571,56,58,54,0.1014642857142857,165,157,145,0.2996428571428571
7415546238927523104,61,69,47,0.3169285714285714,132,145,103,0.4595714285714286,215,212,186,0.2235
7402923905754746145,37,40,36,0.2934722222222222,150,173,208,0.4641666666666666,127,124,90,0.2423611111111111
7401059521860209952,149,158,107,0.4041071428571428,58,66,45,0.4052380952380952,138,174,224,0.1906547619047619
7400010201476123937,188,198,172,0.2558333333333333,113,150,210,0.4421825396825397,82,98,85,0.3019841269841269
7396981634572078369,45,67,59,0.2399107142857142,51,139,134,0.5441964285714286,159,197,224,0.2158928571428571
7396708038398266656,193,195,207,0.3364285714285714,58,48,57,0.3355357142857142,142,140,147,0.3280357142857142
7394757283214806305,113,118,117,0.2354166666666666,42,44,36,0.4993452380952381,184,194,211,0.2652380952380952
7393953054967581985,81,99,72,0.3531547619047619,138,159,184,0.2944642857142857,137,155,75,0.3523809523809524
7393260705048268065,49,106,185,0.4689880952380952,94,89,70,0.3542261904761905,166,176,187,0.1767857142857143
7392879054988397856,76,86,74,0.3860119047619048,78,126,188,0.3615773809523809,170,179,189,0.2524107142857142
7388136382436281633,127,137,95,0.3325714285714286,140,173,217,0.3991785714285714,34,39,31,0.26825
7385258008760028448,125,144,89,0.3767142857142857,174,193,217,0.2540714285714285,55,74,27,0.3692142857142857
7382840415893998880,72,84,62,0.3304532967032967,190,197,212,0.3045879120879121,124,135,137,0.3649587912087912
7381446389819018529,237,242,242,0.1087053571428571,83,89,62,0.5641964285714286,177,181,178,0.3270982142857143
7369943098031443233,92,94,101,0.3789732142857143,208,198,194,0.3346428571428571,38,38,44,0.2863839285714286
7357327030335114528,108,122,143,0.2948660714285714,188,195,204,0.5246875,38,40,48,0.1804464285714285
7355500880721939744,137,152,175,0.2294285714285714,69,90,126,0.4191071428571428,190,200,214,0.3514642857142857
7354375095868984608,103,120,149,0.3320833333333333,35,45,64,0.1688095238095238,156,171,196,0.4991071428571428
7350265065762819360,32,50,87,0.1535267857142857,164,173,194,0.5045535714285714,60,98,160,0.3419196428571429
7348433044216253729,205,206,212,0.6620357142857143,95,113,167,0.2941071428571428,72,71,84,0.0438571428571428
7345082142235413793,65,86,129,0.2423809523809524,165,173,189,0.5084821428571429,101,126,171,0.2491369047619047
7344271684406349088,73,86,122,0.3653896103896104,194,196,218,0.3941883116883117,162,164,188,0.2404220779220779
7342531903209114913,55,83,126,0.3402197802197802,197,205,220,0.2477197802197802,123,144,179,0.4120604395604396
7342403362714914080,196,200,213,0.3436428571428571,69,78,102,0.4171428571428571,145,151,167,0.2392142857142857
7340682108735671584,193,209,228,0.3920833333333333,57,71,86,0.0917857142857142,160,175,194,0.5161309523809524
7338384626773216545,111,130,158,0.1223214285714285,187,196,205,0.7258441558441558,54,73,103,0.1518344155844155
7337687297132973344,63,71,87,0.0983928571428571,151,159,174,0.5784642857142858,118,125,141,0.3231428571428571
7337328365147295009,74,30,48,0.2602678571428571,194,196,207,0.4003125,116,100,124,0.3394196428571429
7336662438282120481,74,96,145,0.2407142857142857,21,29,55,0.3337053571428571,112,157,230,0.4255803571428571
7336480513269583136,101,105,126,0.2479464285714285,165,165,180,0.6320535714285714,21,21,33,0.12
7336193209883839776,226,230,235,0.8523214285714286,55,51,47,0.1117857142857142,151,145,137,0.0358928571428571
7335348681832418593,163,164,171,0.3660357142857143,39,69,120,0.4213571428571429,199,199,205,0.2126071428571428
7335020484637068576,167,177,200,0.1711224489795918,21,29,48,0.2097576530612244,74,96,146,0.6191198979591837
7333604507793853728,209,214,220,0.9667857142857142,167,168,156,0.0267857142857142,70,74,67,0.0064285714285714
7332775399883033888,67,20,121,0.2032440476190476,15,9,17,0.7425595238095238,144,121,130,0.0541964285714285
7332156358902500640,211,216,223,0.8941964285714286,61,62,61,0.0545535714285714,159,160,157,0.05125
7331017914612567329,44,86,148,0.2357738095238095,95,123,180,0.6995238095238095,187,192,210,0.0647023809523809
7329087770905840928,117,136,164,0.3711607142857143,206,219,233,0.1465625,135,154,181,0.4822767857142857
7327632037437820193,47,127,208,0.6270238095238095,34,104,179,0.3542857142857142,155,175,203,0.0186904761904761
7326887540705873185,196,199,205,0.6678869047619047,44,59,82,0.1223511904761904,148,153,162,0.2097619047619047
7324339550283664672,147,161,184,0.8330059523809524,29,39,54,0.0446428571428571,84,94,111,0.1223511904761904
7323194315415588129,195,194,198,0.3178125,126,130,142,0.393125,40,65,109,0.2890625
7322866542985710881,32,53,84,0.2080803571428571,180,186,195,0.4098214285714285,92,113,144,0.3820982142857143
7321969929564065057,115,106,110,0.2841369047619048,207,185,169,0.1819196428571428,59,56,70,0.5339434523809524
7318769443222359329,12,78,144,0.5819047619047619,202,211,202,0.3135119047619047,68,83,95,0.1045833333333333
7318026666939256096,126,130,146,0.3235714285714285,46,55,64,0.1431547619047619,162,165,181,0.5332738095238095
7317653042533305633,189,194,202,0.44125,144,149,158,0.4963839285714285,40,35,36,0.0623660714285714
7317290713673190688,198,204,209,0.3568571428571429,92,122,155,0.35375,30,77,121,0.2893928571428571
7316431760194096416,38,46,71,0.1783630952380952,126,161,212,0.4360119047619047,159,195,241,0.385625
7314335987033738528,60,100,159,0.530952380952381,187,191,201,0.39375,19,27,46,0.075297619047619
7314256868556213537,184,184,185,0.7627232142857143,114,113,113,0.1428571428571428,55,50,49,0.0944196428571428
7310606511775026464,99,98,100,0.3350595238095238,169,170,178,0.4373214285714286,25,29,33,0.2276190476190476
7308389510113512737,28,5,45,0.5288571428571428,88,21,157,0.4073571428571428,189,139,223,0.0637857142857142
7306457226254781729,206,197,208,0.4750595238095238,70,64,70,0.2261309523809523,139,131,139,0.2988095238095238
7304693853758491936,37,56,80,0.2477142857142857,193,207,215,0.2932857142857142,70,125,158,0.459
7302352085796916513,185,185,186,0.2980714285714286,69,66,70,0.4081785714285714,132,128,128,0.29375
7297157611294706976,153,167,191,0.7396938775510205,36,36,36,0.1565816326530612,93,99,109,0.1037244897959183
7296501143700606241,106,133,165,0.4692857142857143,197,207,213,0.3545089285714285,37,46,69,0.1762053571428571
7277906809787059489,212,146,64,0.4410535714285714,76,30,21,0.3903392857142857,220,232,220,0.1686071428571428
7261564389075995930,207,209,218,0.2538839285714285,121,118,124,0.4623958333333333,55,38,51,0.2837202380952381
7261562285791956251,117,117,122,0.4079464285714286,49,38,47,0.2998469387755102,197,202,215,0.2922066326530612
7261499359819336986,70,9,8,0.6260416666666667,241,186,157,0.0347619047619047,163,28,7,0.3391964285714285
7215238321247751430,50,68,103,0.1974702380952381,217,218,224,0.4875297619047619,126,145,171,0.315
7211565992852475141,47,60,86,0.3018452380952381,184,194,214,0.2314285714285714,89,116,163,0.4667261904761904
7202617948983315717,200,199,206,0.3956994047619047,48,46,61,0.3513988095238095,115,96,106,0.2529017857142857
7199586123952311557,228,228,229,0.1824107142857143,71,85,107,0.4201785714285714,146,152,160,0.3974107142857143
7195225752541875462,131,145,175,0.4195714285714286,217,217,221,0.2657857142857143,171,177,197,0.3146428571428571
7193338808870456582,199,199,195,0.4884375,140,145,153,0.2171428571428571,178,179,179,0.2944196428571428
7192237337412177157,151,169,193,0.4692857142857143,221,226,232,0.3581547619047619,81,133,174,0.1725595238095238
7182218891702127877,133,149,164,0.2642857142857143,226,226,225,0.5234821428571429,71,93,117,0.2122321428571428
7179637090932509958,58,56,61,0.3810357142857143,230,219,218,0.2873214285714285,141,129,135,0.3316428571428571
7173707401302920453,104,95,101,0.470875,196,194,205,0.2256964285714285,26,16,22,0.3034285714285714
7169948893805825285,214,218,222,0.482827380952381,72,122,169,0.301220238095238,146,162,177,0.2159523809523809
7164769032430767365,211,223,235,0.4376785714285714,61,72,79,0.2544285714285714,131,159,179,0.3078928571428571
7163552631053503749,161,117,194,0.3194642857142857,28,38,87,0.2297767857142857,85,76,146,0.4507589285714286
7162174902865251589,54,52,53,0.3790357142857143,219,227,234,0.3724285714285714,139,141,145,0.2485357142857142
7155814731897376006,137,128,112,0.334234693877551,200,207,206,0.2798469387755102,65,49,43,0.3859183673469388
7146479472022277381,43,53,74,0.3935416666666667,78,111,144,0.4104761904761905,172,194,205,0.1959821428571428
7145813168818900229,156,183,219,0.2149404761904761,67,71,56,0.3933333333333333,130,142,107,0.3917261904761904
7130620750842678533,180,192,211,0.3197448979591836,60,74,94,0.2713520408163265,95,130,166,0.4089030612244897
7088705916027063557,153,154,168,0.2357440476190476,215,214,221,0.7013988095238095,58,52,64,0.0628571428571428
7087822626005060870,125,117,119,0.2604761904761905,229,208,188,0.5383630952380952,26,27,29,0.2011607142857142
7084890005491010821,159,168,189,0.725,61,87,124,0.2454761904761905,187,24,21,0.0295238095238095
7081140277083213062,205,203,210,0.5716517857142858,112,119,144,0.3595089285714286,63,58,59,0.0688392857142857
7079069070078889221,23,44,78,0.2696875,200,198,200,0.5284375,69,99,140,0.201875
7077597820538146053,133,148,172,0.3959523809523809,79,70,92,0.2152380952380952,201,205,214,0.3888095238095238
7076423248698690822,86,102,131,0.2627142857142857,189,185,187,0.4303571428571429,41,38,51,0.3069285714285714
7075788593930816773,189,197,201,0.0477232142857142,71,129,178,0.5925,40,88,138,0.3597767857142857
7073510812542913798,89,117,144,0.2451190476190476,160,166,169,0.4270833333333333,38,63,92,0.327797619047619
7073157554024566021,80,101,139,0.2181377551020408,188,194,207,0.5194642857142857,38,72,120,0.2623979591836735
7071521897082621189,225,225,227,0.4871785714285714,73,79,108,0.0956785714285714,137,148,176,0.4171428571428571
7070550742880292101,33,34,43,0.2275,198,195,196,0.5275595238095238,105,107,120,0.2449404761904761
7067217215925275910,135,143,155,0.4293877551020408,218,217,216,0.3206632653061224,74,85,103,0.2499489795918367
7064489288125189382,136,153,184,0.3671875,32,36,54,0.0233928571428571,159,172,195,0.6094196428571429
7063459529668742406,116,116,131,0.3128571428571428,194,192,200,0.5785714285714286,26,27,41,0.1085714285714285
7062023531764256006,39,44,59,0.2109523809523809,214,213,213,0.476875,121,129,143,0.312172619047619
7061519229182315781,140,136,157,0.5579017857142857,67,55,54,0.2347321428571428,187,195,210,0.2073660714285714
7060887870688529670,229,227,230,0.5996071428571429,142,148,160,0.34625,52,52,57,0.0541428571428571
7059414649581604102,215,210,217,0.8054017857142857,100,25,37,0.0377232142857142,127,142,169,0.156875
7057560274424958214,217,217,217,0.5264642857142857,39,74,122,0.3946785714285714,174,176,185,0.0788571428571428
7055714634526969093,220,219,219,0.58875,105,62,60,0.1589285714285714,149,162,187,0.2523214285714286
7055321327174946054,39,43,51,0.3286904761904762,159,162,175,0.4395238095238095,199,201,212,0.2317857142857143
7054948838716493061,224,229,236,0.3601530612244898,66,60,69,0.1443622448979591,156,169,189,0.495484693877551
7053545705868152069,154,133,132,0.4855952380952381,88,72,69,0.3404166666666666,223,210,205,0.1739880952380952
7052727837165505797,234,236,237,0.1598928571428571,124,131,142,0.31575,182,187,191,0.5243571428571429
7045558641969073414,163,164,181,0.4002678571428571,73,74,97,0.1983333333333333,227,223,229,0.4013988095238095
7039259712038112518,74,82,104,0.1659948979591836,211,213,223,0.5395408163265306,161,172,191,0.2944642857142857
7038189746484563205,191,196,206,0.3943452380952381,1,1,1,0.2844940476190476,109,126,148,0.3211607142857143
7019307301299424518,165,167,186,0.0822321428571428,94,94,108,0.0499404761904761,212,215,236,0.867827380952381
7014030961486630149,131,119,104,0.2751190476190476,213,205,197,0.2929761904761905,43,44,39,0.4319047619047619
7001083090462346501,192,132,69,0.2191428571428571,173,198,214,0.52,39,33,36,0.2608571428571428
6994481888182144262,174,171,166,0.2925595238095238,102,101,93,0.3689285714285714,34,35,36,0.3385119047619047
6982843678305897734,175,168,138,0.2374862637362637,52,48,27,0.4284065934065934,115,111,79,0.3341071428571429
6972416280762649861,64,65,55,0.4715625,209,213,214,0.1940178571428571,110,114,95,0.3344196428571429
6963197595422346502,121,130,108,0.3910714285714285,58,59,50,0.3400892857142857,192,196,195,0.2688392857142857
6959192993014287622,185,182,182,0.42925,87,103,129,0.3845,46,45,58,0.18625
6952049416425590022,199,210,223,0.4861785714285714,52,61,79,0.0383571428571428,130,158,189,0.4754642857142857
6921227616347327749,220,224,223,0.5627678571428572,146,149,163,0.3422619047619047,63,68,75,0.0949702380952381
6919824999914245381,173,186,209,0.497,10,48,101,0.2276428571428571,29,82,147,0.2753571428571428
7597116010528902422,154,180,239,0.4157142857142857,100,100,124,0.3070408163265306,192,175,199,0.2772448979591836
7548437152137350422,119,112,109,0.3179910714285714,177,193,208,0.2983035714285714,42,44,48,0.3837053571428571
7545851939586723094,71,76,62,0.4465357142857142,74,127,191,0.24325,176,169,140,0.3102142857142857
7537717748512705814,148,180,226,0.2054464285714285,190,160,123,0.4202380952380952,85,80,77,0.3743154761904761
7530943991257386262,22,27,25,0.4879166666666666,161,178,175,0.2924404761904762,79,79,65,0.2196428571428571
7528439846218550550,94,64,48,0.2278928571428571,164,173,183,0.14725,1,1,1,0.6248571428571429
7524285666692271382,71,88,93,0.4806547619047619,20,20,18,0.3729464285714285,148,162,185,0.1463988095238095
7519058140860583190,1,1,0,0.6229464285714286,168,188,213,0.1690178571428571,65,78,72,0.2080357142857143
7515407893357759766,72,80,107,0.1571428571428571,0,1,1,0.7404017857142857,183,185,190,0.1024553571428571
7511669950990290198,0,0,0,0.6951071428571428,204,193,190,0.1264285714285714,66,64,61,0.1784642857142857
7496845046814166294,117,141,172,0.4131845238095238,199,213,228,0.2987202380952381,38,48,61,0.288095238095238
7475687308797299990,194,194,194,0.4642261904761904,68,68,68,0.1775297619047619,156,156,156,0.3582440476190476
7470159373935856918,69,64,72,0.0601785714285714,215,220,229,0.2955357142857143,146,157,174,0.6442857142857142
7459403430122097942,77,121,176,0.45875,209,219,225,0.3726190476190476,40,46,57,0.1686309523809523
7458331354212666646,12,15,23,0.3765,201,200,204,0.3467142857142857,98,105,120,0.2767857142857143
7455305851092389142,211,211,211,0.4072142857142857,94,94,94,0.2701071428571429,158,158,158,0.3226785714285714
7451629003380755734,205,215,225,0.7965476190476191,65,20,46,0.0722023809523809,125,138,154,0.13125
7450432979526012182,150,166,186,0.261,204,217,229,0.3948571428571428,86,102,127,0.3441428571428571
7439731424854379809,30,29,33,0.2539285714285714,206,206,207,0.6570089285714286,131,124,114,0.0890625
7438288130567949601,31,30,54,0.8514285714285714,218,226,227,0.0698809523809523,133,130,103,0.0786904761904761
7434514141697625377,145,74,16,0.26625,236,179,130,0.2651785714285714,201,129,50,0.4685714285714286
7433411068988280097,105,135,198,0.4382440476190476,58,55,61,0.3810714285714285,190,160,132,0.1806845238095238
7414109220523511073,121,132,169,0.2331547619047619,206,214,236,0.565297619047619,41,40,71,0.201547619047619
7410754655682153761,158,165,113,0.2667857142857143,139,167,219,0.3845982142857143,62,73,60,0.3486160714285714
7407843953539583265,15,12,11,0.4540625,173,193,200,0.2346875,114,97,90,0.31125
7400379104962284832,119,132,156,0.4947767857142857,68,58,59,0.3116517857142857,215,205,202,0.1935714285714285
7395950056001572128,82,93,35,0.3178571428571428,119,157,218,0.3815357142857143,163,173,87,0.3006071428571428
7393316600922885409,86,54,55,0.3765625,192,189,203,0.2970089285714286,174,114,101,0.3264285714285714
7372168611449900321,101,170,203,0.4905612244897959,21,36,42,0.285765306122449,223,235,241,0.2236734693877551
7358820174952172832,42,49,77,0.5185714285714286,191,199,214,0.2072023809523809,90,110,146,0.2742261904761904
7356608348030012704,3,3,3,0.6596071428571428,143,185,201,0.1659285714285714,73,89,81,0.1744642857142857
7354350552693656864,37,26,25,0.1927380952380952,190,205,232,0.4083928571428571,86,111,155,0.3988690476190476
7350310562586283297,4,6,7,0.1855357142857142,195,208,223,0.415625,54,90,128,0.3988392857142857
7343666836812123424,116,145,204,0.2120535714285714,206,216,236,0.4873214285714285,74,90,129,0.300625
7332509276432289057,69,89,105,0.3860714285714285,164,169,172,0.3472321428571429,102,119,135,0.2666964285714285
7325862287540096289,149,151,158,0.4143571428571428,47,53,67,0.2561071428571428,199,209,212,0.3295357142857142
7324725007391804705,213,216,240,0.5536011904761905,84,128,183,0.3204464285714286,17,29,45,0.1259523809523809
7309107806202842400,126,129,134,0.4459438775510204,196,201,210,0.3291071428571429,45,51,58,0.2249489795918367
7306559173217488160,177,185,203,0.46525,114,120,136,0.3213571428571428,44,45,55,0.2133928571428571
7261996739446590753,106,111,114,0.3536428571428571,30,30,33,0.2123214285714285,171,172,167,0.4340357142857143
7260814503728696602,41,42,44,0.2917142857142857,187,192,201,0.4241071428571428,115,119,114,0.2841785714285714
7254588789559938330,56,58,68,0.3275714285714285,102,114,133,0.3386071428571429,169,175,180,0.3338214285714285
7606001119243881750,56,81,107,0.1669196428571428,166,190,216,0.3789285714285714,70,151,192,0.4541517857142857
7604886753471761686,162,176,193,0.5851785714285714,45,49,53,0.1454166666666666,204,217,228,0.2694047619047619
7601164093910715670,97,142,205,0.2782142857142857,171,201,234,0.0564285714285714,61,107,171,0.6653571428571429
7587442936376233238,193,200,215,0.5833928571428572,39,60,115,0.2979464285714285,82,126,190,0.1186607142857142
7578256886286322966,44,50,64,0.2576785714285714,204,212,221,0.3295357142857142,82,124,161,0.4127857142857143
7566676756199951638,64,109,176,0.7506547619047619,220,226,233,0.1125595238095238,49,39,43,0.1367857142857143
7560707094018542870,179,186,194,0.4209183673469387,93,126,158,0.3004081632653061,49,90,127,0.2786734693877551
7545046455229205782,199,202,198,0.3888095238095238,42,38,35,0.251547619047619,118,123,129,0.3596428571428571
7529427220335496450,208,188,168,0.3611160714285714,143,132,99,0.4492410714285714,58,48,61,0.1896428571428571
7516624091097337110,60,62,61,0.3934285714285714,163,180,165,0.4211428571428571,218,28,16,0.1854285714285714
7504627479449963798,46,60,84,0.3822321428571428,169,194,223,0.3628571428571429,138,114,67,0.2549107142857142
7494230009050139926,178,188,208,0.5555357142857142,45,43,50,0.2678571428571428,110,110,121,0.1766071428571428
7491322585624349974,42,57,90,0.3153214285714286,220,218,219,0.3475357142857143,102,129,161,0.3371428571428571
7486129539827928342,184,195,215,0.6617559523809524,61,94,146,0.2679166666666667,22,32,53,0.0703273809523809
7485773090555956503,197,207,224,0.8028571428571428,59,76,95,0.0675,142,154,171,0.1296428571428571
7484928854029634838,13,69,130,0.2871428571428571,212,224,236,0.4582738095238095,33,94,165,0.2545833333333333
7481596789448117526,182,182,180,0.7367142857142858,138,140,144,0.1380357142857143,58,67,79,0.12525
7478735064881237270,181,183,186,0.3461989795918367,33,32,45,0.2460714285714285,97,111,133,0.4077295918367347
7348766265927814432,123,9,149,0.3701785714285714,40,0,79,0.5791785714285714,218,187,231,0.0506428571428571
